Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
122012.17,1.139404,-0.798045,-0.397807,-0.345323,-1.002955,-2.209428,-0.983467,-0.26792,-0.776185,-0.830132,-0.751537,1.89629,0.23176,0.416016,1.987091,0.781411,0.81641,0.330289,0.164738,2.886642,-0.818699,-0.441837,-2.728331,-0.948494,0.463072,-0.51322,0.3302,-0.156679,12.89,0
122480.4,0.919742,0.813195,-0.148379,0.305284,1.163657,-0.89457,0.13901,-2.166146,-0.198737,0.319115,-0.406591,1.20527,-0.278517,2.277347,0.749765,-0.195557,1.013309,1.339818,0.50812,-1.583098,0.438061,0.503831,-0.861182,0.622731,2.788395,-1.428286,-0.700664,-0.342607,18.63,0
101726.88,0.20381,-0.572557,-0.331585,-0.005319,-0.46042,0.806524,1.230408,0.110243,-0.703683,1.221113,-1.301219,0.542697,0.606175,-0.808814,-2.831509,-0.283588,0.495346,-0.311825,-0.319722,0.141175,-0.986412,-0.191542,-0.372106,-1.662361,-0.000559,-1.97808,1.574655,-0.63388,24.06,0
65798.62,-0.266392,-1.450472,2.79451,0.566605,-0.444676,1.667828,0.410986,-0.227854,2.173486,-0.764199,-1.195472,-0.329706,-0.673998,2.06824,0.81245,1.236022,1.269783,-1.369003,-1.052232,1.928252,1.368894,-0.106675,-0.464646,-0.072867,-0.534544,-0.475792,-0.057625,-1.191039,8.52,0
70619.31,-0.813796,0.807896,-1.536928,0.570264,0.307674,1.870825,-0.481497,-1.095222,-0.715061,-0.624367,1.208644,-1.1033,-0.002145,0.959739,0.33458,-0.788538,-0.08525,0.255799,0.715263,0.031145,0.44161,-0.28551,-1.012153,-1.067018,-1.003945,0.397589,1.19368,0.393992,44.85,0
112308.22,1.682551,0.206886,0.163614,0.085336,-1.390979,-0.115262,-0.948564,-0.51075,1.104106,-1.151387,-2.359527,1.526641,0.142209,-0.126858,-0.050059,0.266188,-0.873127,-0.423987,0.838428,-0.947718,2.34198,0.300757,-0.591954,0.867571,-0.219459,0.136258,1.176564,-1.251503,182.43,0
64747.35,-0.465419,0.939123,0.43557,-0.688369,-0.127544,-2.199701,2.38746,-0.145117,0.867741,0.252356,-0.039634,-0.009747,-2.200596,0.903732,-0.474899,0.880819,0.660518,-0.406965,0.812485,1.901028,-0.720749,-0.66443,-2.005928,-0.313543,0.165896,-0.741292,-0.358701,2.03043,19.81,0
77460.41,-0.740987,-0.515559,0.234428,-0.316501,1.52758,-0.693027,-1.329048,-0.924263,0.20649,0.059091,-0.287016,-0.354593,-0.068432,2.059515,-1.888748,-0.798631,-0.698608,-1.046319,0.355982,-0.624757,-1.279048,-0.804759,0.389542,0.33217,0.032888,-0.516294,-0.70792,0.027482,7.23,0
99051.45,0.592877,0.044472,-1.528578,1.79697,-0.650532,0.353671,0.405526,0.961989,1.997609,0.95584,-0.351893,-1.072144,-0.106557,-0.556368,-0.20245,-1.768972,1.307267,0.13788,-1.479733,0.377453,0.190296,-0.747874,-2.288164,1.001938,-0.122221,-0.556847,0.65744,-0.254254,22.35,0
134265.42,-0.863401,1.340974,1.20157,-0.038015,-0.382432,-0.742257,-1.020559,-0.908025,0.114042,-0.471876,-1.403363,-0.366313,0.10971,-0.419943,-0.951258,-2.416163,1.311318,-0.194311,0.086265,-0.005194,0.405899,0.404286,0.180326,1.007088,1.132981,1.503411,-0.864619,0.20893,15.76,0
52610.97,0.012173,-0.249673,0.386303,0.342883,-0.670773,-0.731639,0.751058,-0.841425,0.494209,-1.067216,1.510326,1.094872,0.342629,0.684723,-0.477736,-0.524598,1.580297,0.651165,-1.997008,-0.745917,0.500767,0.884848,-1.567742,-1.997247,-1.658215,-0.863009,-2.908533,1.233709,5.93,0
141070.97,-1.181363,1.575112,1.380668,1.825833,-1.335225,-0.918836,0.145564,-0.028552,-1.24287,-1.049475,-0.392811,-0.291166,-0.882533,0.157773,-0.239549,0.423951,-0.051315,0.652693,-0.298566,1.979792,0.645651,1.444661,0.829096,0.068139,0.872123,0.884025,1.041443,-0.63291,5.53,0
46541.9,-0.11672,1.436001,-0.914977,-0.738537,0.285084,-0.25669,2.595034,-1.523228,-0.084542,2.62094,0.226942,0.270168,-1.377633,-0.152183,0.076437,-2.016627,1.095918,-0.923948,1.055465,-1.833545,0.674221,0.519542,-1.016006,0.677443,0.060255,-1.184971,-1.214494,-0.09281,11.52,0
146629.38,-1.933452,-0.526866,1.167843,-0.418465,-0.485614,-0.950122,-0.015875,0.794168,0.322096,-1.095411,-1.418758,-0.880318,-1.825917,1.536997,0.144079,1.568411,-0.034589,0.080932,-1.394094,1.334804,1.603647,-0.829149,-1.025654,0.704022,0.748625,-0.151655,-0.491204,0.988638,65.46,0
99793.0,-1.019666,0.09749,0.215361,-0.076304,-0.758295,1.336227,-0.119995,-0.611655,-0.881346,-0.380549,0.626104,-1.933926,1.072297,0.114719,-0.448581,1.704341,-0.493786,-0.355752,-0.775365,2.503071,-0.377463,-1.209108,0.290952,0.536989,-1.308984,-0.675126,0.071412,-1.063815,14.16,0
8005.18,0.663745,0.561538,-0.693846,0.102256,-1.297071,1.127268,-1.302619,-0.345732,-0.242172,-0.603782,-0.335375,-0.447991,-1.092898,1.052782,0.596363,1.298703,0.546054,0.143865,-0.193211,0.923359,-0.408072,0.378811,0.017386,0.174991,-0.546677,0.219701,0.410365,-2.20301,19.3,0
16753.18,-0.513341,0.749282,-1.604682,0.52125,0.182177,2.793219,0.29871,-1.39198,-1.126499,1.427391,0.739251,-0.082406,-1.525009,1.573329,-0.194805,-0.939431,-3.258983,-0.157388,-0.773381,-0.466576,-0.867468,0.099765,-0.051013,0.614098,0.169332,-1.504159,2.067031,-0.069871,18.64,0
70145.78,0.950879,-0.08662,-0.577755,0.688534,1.572976,-0.133584,0.603505,-1.145122,0.48893,1.615799,0.1273,-0.735053,0.483818,0.493492,-0.19177,-0.148282,0.226586,2.035184,-1.98553,-0.512853,-0.086905,-0.075153,-0.920451,-0.120432,2.413616,-0.67055,0.888271,0.649529,4.34,0
88903.6,0.572589,2.382956,-0.263158,-0.985188,0.499344,-1.332449,0.036163,0.174098,-0.571598,-0.20817,-1.545671,-1.093528,-0.447191,2.273935,0.255069,2.579827,1.553968,-0.646477,-1.18607,-0.381467,0.414811,-2.745309,-0.237676,-0.177802,0.56916,-0.393854,0.016157,0.00582,177.64,0
50979.21,0.778519,-1.054271,0.387259,-0.702712,-0.061404,-0.001362,-0.460066,-0.05368,-0.710093,-0.480109,0.743999,0.376696,1.621004,0.320928,2.405605,0.6593,-0.675201,-1.812964,0.901598,-0.040874,1.45284,0.87764,-0.891444,-0.052796,0.508421,-0.611473,-0.925136,-0.278285,115.49,0
91153.4,-0.773881,-1.351412,-1.013946,1.393213,0.702902,1.223613,0.34283,-0.814464,-0.45999,-0.950798,-0.117044,-0.470845,-1.187032,0.623751,0.160824,-0.685383,0.140544,0.868784,4.105713,-0.374076,-1.097211,0.156161,1.049087,-0.15494,0.122127,0.163649,0.073997,-0.660565,22.25,0
153540.69,1.296468,1.314362,-0.07624,-0.283114,0.258709,-0.213517,-0.984434,0.978493,0.957605,-1.011578,0.662545,0.402841,-0.14039,-0.613915,0.173131,-0.908099,-0.865697,0.48751,-2.341111,-1.116129,-1.251234,0.903159,-0.958652,1.539309,0.397206,0.13645,0.209153,-0.983493,139.79,0
66178.12,-0.518863,-0.414507,-0.547345,0.109546,-0.81565,-0.567411,-0.042878,-1.034351,-2.652142,0.781202,-0.38078,-1.063048,0.384452,3.07479,0.80953,-1.421023,-0.276888,-2.129622,-0.024317,-1.387896,-1.196985,-0.484067,-0.440378,-0.500464,-0.301422,-0.041995,-0.802186,0.046326,37.96,0
71481.91,0.620734,2.309199,0.743195,-0.64721,0.240561,0.543841,0.378683,0.486157,0.009823,0.156125,-1.265023,-1.205457,-2.702245,3.015738,-1.301542,-1.995361,-1.299806,0.76384,0.265058,0.693859,0.605922,-0.273858,-0.620612,0.673284,0.063278,-0.479323,-0.307138,1.135241,8.05,0
129689.94,-0.215207,-0.365994,-1.278181,0.467944,-1.528404,0.284799,0.710543,0.401062,0.71625,0.576916,0.313102,0.36845,0.147395,-0.254283,0.600083,1.785609,-0.932119,-0.174682,0.412498,2.365021,0.778745,0.138694,-0.002454,-1.445569,-0.550162,0.719738,-0.765411,-1.436719,32.04,0
101744.48,1.764525,-1.309875,0.577482,0.942083,0.051044,-0.081015,-1.702564,-0.628849,0.674014,1.405395,-1.46156,-0.350684,-0.139801,0.485354,0.908436,0.672784,-0.302764,1.386387,1.939066,0.472256,-0.713249,-0.224312,-0.19508,0.078859,-0.842682,0.111509,-0.13239,-1.015532,19.4,0
79303.24,1.101891,0.285234,-0.481701,0.126793,-0.859574,-0.885393,-0.297337,-0.198381,-1.455999,-0.313012,0.025997,1.042285,2.405895,-0.399066,1.372963,-0.436149,1.187932,-0.191819,0.53974,1.052292,-0.741269,-1.119984,-1.064507,-1.689763,2.929254,-0.021251,-0.434104,0.391079,5.58,0
17437.99,-0.85891,0.682886,0.070909,-0.57715,0.997514,-0.449551,-0.493414,-2.248106,-2.216861,-1.001366,-0.268402,1.154214,-0.613586,1.846156,-0.1755,-1.338456,0.115172,1.802226,-0.749063,0.238554,0.091681,0.790294,-0.823975,0.893307,-1.711724,0.118579,0.853458,-0.197506,1.48,0
157020.43,0.70717,0.591098,-0.602446,-0.616506,1.173013,0.695735,1.151679,1.525341,-0.521333,-0.032561,-1.537104,0.356149,-0.199802,0.767542,0.343097,-0.502568,-0.769708,1.589876,0.834906,0.19189,0.573714,-0.25896,1.108349,1.781645,-0.33825,0.514056,0.557093,0.616774,23.84,0
81175.24,-0.287603,1.198404,-0.303033,0.263978,0.929286,0.24427,0.14584,-0.198619,1.176107,-0.799361,1.295727,0.863039,0.2054,-0.419428,-1.257474,0.411344,-1.024959,0.743085,-0.440127,-0.572189,1.950073,1.010102,-0.028625,1.197062,-2.105666,-0.298301,0.503413,2.152857,5.38,0
158047.62,0.971895,-1.513546,0.301357,0.299139,-0.095055,-1.810398,2.115195,-0.403387,0.181852,1.481812,0.269349,0.829007,0.219018,-1.180053,-0.907902,0.415136,1.259602,0.565086,-0.087189,-1.090422,-0.527545,0.934757,1.243932,0.210306,0.075372,0.839516,-1.773468,-1.624477,62.33,0
2082.36,0.603452,1.251645,0.829161,-0.458728,1.193323,1.557699,-1.614943,0.918377,-0.015751,-1.256183,-0.289811,-0.033335,1.994005,-0.385785,0.388,-0.738578,0.390863,0.77614,0.045233,-0.437004,-1.363079,1.078338,-0.490516,1.358249,-0.509551,0.804559,-0.269665,-1.42469,29.29,0
15095.9,2.272398,-0.035601,0.642942,-0.864978,-0.107794,-0.518847,0.1392,2.026488,0.796661,-1.819241,0.695176,0.354473,0.219505,1.067094,-0.74736,1.630295,-0.395549,-0.298124,0.782963,-0.593819,0.457384,-0.270143,-1.091347,0.339969,2.9e-05,0.654434,-0.818321,0.324773,134.37,0
31450.7,0.079375,-2.198805,-0.681529,-0.707526,0.990929,0.020875,0.749802,-0.257399,0.965161,0.494026,-0.597462,0.69585,1.40353,-1.341968,-1.865104,1.166699,0.011912,1.061187,-1.512301,-1.959603,-0.236639,-1.259004,-0.400375,-0.710033,-0.248596,-2.150939,0.417481,-0.438391,3.67,0
155351.47,-0.535973,-0.553845,1.245027,-1.033257,0.767479,-0.470494,-0.704273,-0.616345,-0.059225,0.786536,0.979243,1.345849,1.483735,-0.478206,-0.482067,0.824617,0.126888,-0.258736,-0.103872,-0.646308,-1.339319,-0.600021,0.678342,1.705706,1.206933,-0.981656,2.095334,0.582318,15.0,0
128074.88,0.07242,0.238058,-1.332367,-0.014203,-1.310504,-0.138802,0.887327,-1.117674,0.698757,-1.641985,-0.79781,0.438878,0.254613,-0.121239,0.928049,0.715202,0.568801,-0.018692,0.700827,-0.781856,1.481025,0.411631,-1.482496,-0.105971,-0.469359,-1.868697,2.061761,0.225489,91.0,0
127192.74,-1.467447,1.290227,1.838969,0.08983,1.060292,-1.647703,0.114643,-0.569631,0.695929,-0.133739,0.345226,1.38284,-1.129215,-0.279734,-1.614144,-0.934513,-0.111978,1.042704,0.396365,-1.381212,0.371626,-0.736786,1.462323,-0.157,-0.000708,-2.632916,-0.259699,0.067672,19.82,0
93397.08,0.108607,-1.236685,-0.353398,-0.771814,-1.862084,-1.910138,-0.68339,-0.300919,-0.980721,-0.922046,-2.303515,2.820226,-1.325696,0.463551,0.883908,-1.277103,0.418863,0.507831,-1.266193,-0.494174,-0.108522,-0.869867,0.389028,-1.285211,-0.023807,1.855579,-0.406654,0.046539,51.86,0
137692.13,-1.653898,-0.139334,-0.706236,0.774382,1.43155,0.652862,0.74782,0.84381,-0.257168,2.818778,0.782794,-0.502558,-1.976261,-2.486827,0.550716,1.03682,-1.496771,-1.254664,2.111599,-0.052253,-0.239307,0.23564,0.258725,-1.893652,1.377111,0.048357,2.043261,0.88836,50.93,0
31511.32,0.293678,-0.286175,-0.528872,0.511785,-1.349749,0.37752,0.20354,0.255577,-0.297842,-0.200942,-0.73117,0.701477,-2.588841,-0.523506,0.707727,-0.015616,-0.568422,0.309471,1.148358,-0.367766,-1.520847,-0.044913,0.51403,-0.475486,-0.35157,-0.134557,0.515936,-0.475993,3.85,0
104522.63,0.690078,0.060795,-0.677227,-0.372439,-1.099972,0.62481,-1.605898,-1.130102,-0.86221,-1.046953,-0.600084,0.839516,-0.147579,-0.968896,-0.331488,0.743127,-1.066705,-0.051179,1.545048,-2.077772,1.194676,0.604203,-2.178045,0.607398,-0.12142,0.473171,-1.617001,-0.595432,6.64,0
138840.51,-0.501054,0.653287,-0.363872,1.546813,-0.507358,0.950871,-0.163445,1.576915,1.330812,0.213339,-0.231116,-1.60331,-0.454344,-1.656933,0.285242,2.336388,-1.350257,1.297377,1.240873,-0.926377,0.827874,-0.382348,-0.786327,0.426345,1.93759,0.766512,2.500301,0.142164,57.45,0
163069.36,-0.461981,-1.090761,-0.58965,-0.274542,-1.718548,-1.288674,1.35025,-0.407741,-2.866211,-1.040163,1.783283,0.915922,0.357464,-0.99133,-0.516913,-0.127411,1.438558,-0.484933,-1.596667,-0.587688,0.3957,-0.06177,0.300416,0.029384,1.590609,-0.604548,-0.138481,0.35174,15.21,0
13993.01,-0.224001,-0.699744,-0.116184,-0.289,0.497825,0.503864,0.221956,-0.753739,0.369708,-1.526015,1.481049,0.380533,-0.789401,-0.010646,-0.139543,-0.40045,0.022555,-0.798334,1.313259,0.291006,-1.635685,-0.042475,0.338149,0.104597,-1.118795,0.48783,-0.056746,-1.766767,17.76,0
133877.05,0.269589,0.156997,0.285018,-1.149512,-0.3939,1.01408,0.686903,1.351783,0.951348,-0.819612,-0.04232,-0.284408,0.563963,-0.165857,0.906298,-0.794912,-0.587833,1.572377,-0.226121,-0.643096,-0.487031,0.344606,0.722816,0.827751,-0.814613,-0.11652,1.124052,-1.271993,13.12,0
103303.34,0.176763,0.358561,-0.565129,0.561321,-0.283618,0.726434,1.271665,0.708709,-1.818321,-1.135625,1.324854,-0.334747,1.658736,-0.06402,0.171645,0.800663,1.415619,0.682909,-0.862557,-0.178467,-0.821959,-1.408817,-1.774007,-1.796932,-1.068778,1.445924,2.18142,-0.005068,203.51,0
58644.34,0.252724,-0.35104,-0.480244,-0.360862,1.217197,-0.407619,0.25209,-1.374195,-0.173474,1.033468,0.669871,0.65017,0.039031,0.521698,0.607954,1.676163,0.332928,-0.295055,1.22696,-0.659639,-0.384046,-0.027558,0.117519,0.455888,-0.367831,-1.967244,0.15163,1.097979,26.79,0
6771.06,0.364509,0.159442,-0.048201,1.315476,-0.156495,0.944624,-0.541558,-0.454131,-0.540625,1.301499,-0.441548,-0.769285,0.793281,-2.757923,0.698525,1.792234,-0.339412,-0.100092,0.585984,-0.512377,-0.387776,0.891179,-0.08267,-0.135745,0.470574,-0.440649,-1.040201,1.496952,73.55,0
168987.98,-0.467158,-1.586808,0.073574,0.354268,2.146015,0.415713,1.463462,-0.554898,-1.050118,0.506137,0.280882,0.927836,0.061464,0.991091,0.676143,0.242958,-0.168949,0.380295,-1.742472,1.023893,1.284285,-0.515691,0.792481,-1.661167,-0.584709,-0.959031,-1.735792,-0.571217,12.64,0
89043.48,-0.33215,2.340705,0.121752,-0.069832,0.075954,-0.925359,1.767533,-0.094342,0.907659,1.134911,0.008766,-1.184814,0.252708,-1.967401,1.208555,-0.899756,-0.959315,-0.322691,-0.641594,-0.05342,-0.486061,0.99812,-0.869378,-1.570607,0.455587,0.677345,0.682155,-0.645027,5.76,0
80169.27,2.952888,0.1706,-1.248174,1.071353,-0.328458,-0.175174,1.786476,-0.179716,1.612209,0.413353,0.748369,-1.681943,0.107997,0.249963,-1.690586,-2.722912,-0.556314,0.9384,-1.211328,0.499289,-0.320748,0.48747,-1.14474,0.786022,0.046575,-1.031942,0.546011,-0.452607,1.74,0
8094.36,-1.48198,1.668521,-0.114508,-2.17446,0.109094,1.440312,-1.343232,-2.073115,0.982283,-0.057835,2.218948,0.07597,0.331942,1.132668,0.75924,0.395234,-0.428035,-1.149975,0.074653,0.247341,0.518817,-0.044139,0.65269,0.1216,-0.181531,0.172885,-0.145469,0.958187,37.94,0
40036.97,0.255988,0.532248,-0.284282,-0.810442,-2.521767,1.110265,0.043345,1.278022,0.313882,-0.026973,0.198738,-0.582431,-1.184547,-1.202803,-0.871045,-0.181825,0.547393,0.837182,-1.720707,0.851833,-0.126789,0.73481,0.685896,-1.646074,0.095107,1.261944,-0.966385,-0.871744,26.66,0
126791.19,0.323006,-0.244604,0.226851,-0.95712,-0.561297,0.49508,0.104439,-0.341176,0.956892,-1.109372,1.150557,0.749631,-0.550391,-0.462257,0.800067,0.63929,-0.482621,0.806946,0.342565,-0.932445,-0.872461,-0.330762,2.579575,-0.120307,-1.268862,1.154833,-0.480365,0.129778,79.37,0
39355.67,-0.406109,-0.014888,-0.411454,1.78743,1.498036,1.472957,1.326772,-1.663815,-0.299289,-2.001514,-1.008301,-0.052058,0.604977,-1.30007,-0.274572,0.787743,-0.767529,0.874153,-0.250314,-0.702104,0.327972,-1.001117,0.651391,-1.658852,0.790838,-2.50947,1.122795,-0.079546,13.05,0
99404.07,-2.513923,-2.230347,-0.600324,1.4611,-0.056002,-1.520173,0.977661,0.21359,-0.068379,-0.201095,0.468489,-1.116381,1.201609,2.06562,0.153049,-0.919471,-0.319554,0.720874,-0.042514,-0.430357,2.099546,-0.34276,0.817169,-0.690906,-1.36886,-0.801661,0.511589,-0.739365,72.71,0
143715.85,0.480828,0.879088,1.027023,0.32191,0.398012,-0.14763,-0.018025,0.295346,-0.752794,1.624877,1.363274,0.235482,0.107193,0.016374,0.389032,1.151884,-0.985526,-0.086173,0.060038,-0.753238,0.03784,-1.245772,0.382766,-1.125154,1.470794,0.225239,-0.903958,0.85013,88.85,0
137526.88,0.609895,-1.033761,-0.182279,0.374711,-0.982787,-0.284546,-0.723343,0.447457,0.329415,-1.155215,-1.442507,-0.727951,1.818897,-0.495357,-0.831163,-1.619302,0.243839,-0.550186,-0.33458,-0.131632,-0.438745,-1.732726,0.577969,-0.025523,-0.524841,0.328845,-0.290956,1.138078,13.74,0
17943.09,1.496208,0.692911,-1.627048,1.965564,1.998988,-1.003834,-0.644426,0.132772,0.140989,1.688427,0.912077,0.043127,-0.473189,-2.458564,-0.923945,1.115573,0.622639,0.195928,0.349099,-0.56697,-1.818368,0.832313,-2.273254,0.449103,1.951748,-1.365813,0.001793,-0.985924,96.65,0
96132.58,-0.58628,-1.670817,-0.762717,-1.372815,-0.349187,-0.284092,1.256977,-0.986563,-0.847146,-0.816904,0.672395,0.165282,-1.546746,2.11437,1.004598,-0.275381,-2.166741,-0.161188,-0.208122,-0.458175,0.365053,0.788723,2.229798,-1.182767,1.045471,-1.461648,0.710683,0.034129,33.82,0
39366.87,0.003972,-1.485012,1.021968,0.118398,0.415888,-0.351815,-0.523571,0.512796,-0.55953,0.461958,1.338989,-0.564681,0.162206,-1.967564,-0.104265,-0.296457,0.320533,0.659167,0.111589,1.100688,-0.220705,-1.370003,1.205893,-1.138417,-0.877479,0.016669,-1.123087,-0.325227,12.12,0
110241.3,-1.281503,0.495294,1.141203,-0.020322,0.395209,-0.617793,-1.790403,0.263721,-0.968626,1.783006,-0.810695,-1.106964,-0.201695,1.267459,0.416153,1.323621,-1.480033,0.685236,0.697352,-0.728411,-0.839668,-0.608213,2.141782,0.268816,1.395079,-0.120492,-0.305668,0.480681,2.7,0
76737.43,-0.077504,0.508814,1.868493,-0.486058,-0.451745,-0.471097,1.451352,0.317357,-1.926842,-1.118511,0.127501,1.635788,-0.172261,0.314937,0.061724,0.562305,1.463188,-0.547982,0.651655,0.729358,1.357893,-0.694902,-1.097448,-0.658822,1.732114,-1.281358,0.938117,-1.491734,209.38,0
96890.26,-1.674015,-0.68513,0.312275,-0.732455,-0.450501,-0.947489,-0.057373,0.631397,-0.484414,-0.99594,0.139919,-1.176819,1.311908,-1.216997,0.456004,-0.837058,0.989303,-0.133231,-0.039382,0.088954,0.033751,-0.488242,1.743484,-0.457658,-0.696807,-0.434073,-0.257586,-0.556132,19.16,0
95805.72,-1.506982,0.056516,-1.647936,-1.689389,0.598693,1.055609,-1.122133,0.041791,-1.333804,1.058838,0.528106,0.658613,-1.552626,-0.19197,1.364564,0.188162,1.856938,0.543702,-1.086939,-0.362292,-1.317303,1.087022,0.00205,0.327256,1.018556,-0.737063,-1.173502,1.822681,122.35,0
140902.82,-0.57626,0.120071,0.637372,2.38265,0.811934,-0.986383,-0.504816,0.307778,1.156608,1.771384,-1.724928,0.875129,-1.324904,-0.319558,0.986537,-0.707047,-0.454275,1.792153,1.631294,0.430299,-1.942416,-1.419522,0.267696,0.522464,0.254946,-0.974144,-0.034511,1.03472,8.29,0
54998.62,0.137656,1.763837,-0.308357,-0.220455,0.712456,-0.378073,1.124458,-0.57474,-0.224702,-0.626737,-2.034309,-1.896751,-1.999912,-1.834974,-0.127894,0.064271,0.024274,-0.762959,1.207945,-0.237685,-0.130941,-0.128902,-0.257003,1.539271,1.969466,-0.310477,0.022697,-0.140841,2.61,0
76481.51,0.56333,0.672479,1.196843,0.105664,-1.274712,-0.466328,-0.862091,-1.451887,-1.409136,-0.258292,-0.14319,0.275959,1.208325,0.071605,-0.185257,-1.954091,-0.007132,2.564958,0.47117,0.705559,0.753658,-1.033138,1.302569,-0.060049,0.826163,0.002858,1.499688,-0.853213,21.02,0
85961.25,-0.543152,-0.503448,-0.364302,-1.935932,-0.303393,-2.169632,1.186474,-0.141015,0.130945,-0.208167,-0.283113,1.53676,-0.758943,-0.280622,1.072645,0.357728,0.578117,0.156368,0.799071,-0.285645,-0.798804,0.952556,-1.76947,-0.509315,-0.670334,1.038662,1.392563,0.82926,37.22,0
161543.82,0.934549,-0.111886,0.302235,-1.100493,0.137382,-1.833141,-0.68505,1.142634,-0.682534,-1.248323,2.973187,0.482192,1.233299,-0.65421,-0.46657,1.139342,0.710181,-1.736272,2.241767,-0.496085,-1.165717,0.93906,-1.296365,-2.495183,-0.796284,-0.969061,1.121945,-0.269402,12.85,0
16229.12,-0.44972,1.674739,-1.481482,-0.31753,-0.611434,0.241818,1.524686,-0.851447,0.726283,1.543785,0.542601,-0.106329,1.216921,0.85035,0.802067,-0.978671,-1.758166,-0.168599,0.404604,0.981615,-1.120126,-0.894533,-0.290066,-0.944645,2.350666,0.3259,-0.446312,1.715759,19.45,0
144961.4,-0.20045,0.305676,-0.201268,0.2082,-0.26134,-2.087518,1.034072,-1.706345,0.666579,-0.034021,-0.140887,1.351609,0.273435,-0.396677,0.116153,-0.314254,-0.748064,1.848045,-0.658982,0.102435,-0.362881,-0.74573,0.510341,0.5416,-1.270859,-1.614261,-1.389897,-0.149657,3.04,0
167479.77,-0.42226,-1.942982,3.015006,1.027785,1.392209,1.202851,-0.541618,-0.121808,-0.16319,-0.071627,-1.1005,1.609817,2.00265,-0.889681,0.640264,1.111943,0.109042,0.882907,0.14466,-0.238338,-1.602749,-0.456886,-0.717811,1.348514,1.180369,-0.970684,-0.408929,-0.56698,28.92,0
163079.27,0.472176,-0.769176,-1.755298,0.470178,-1.841116,-0.648679,-0.230191,-0.791998,-0.02343,-0.67973,0.916173,0.54719,1.09621,0.64361,-0.921891,1.919797,-0.183961,-0.204955,1.182814,-0.815145,0.083459,-0.017777,-1.062157,1.382481,1.853354,1.427917,1.933006,-0.640426,28.04,0
134082.16,-0.792447,0.365053,-0.181448,-1.19164,-0.889715,0.885229,-0.720631,1.518717,-0.213311,-0.972677,0.940813,0.706252,-0.477888,-1.069122,-0.992967,-2.796586,0.584219,-0.535331,-0.43476,0.499328,1.079417,0.237323,0.218621,-0.20705,-2.549452,0.285232,0.519423,-1.993596,42.57,0
54024.74,-0.607243,0.488899,0.643705,-2.403345,-1.731543,0.086455,0.498493,-0.44746,0.701309,-0.658855,-1.938269,-0.299259,-0.284757,-0.219616,1.225431,0.496967,0.307969,-0.740919,-0.899868,1.698026,0.152433,0.924829,0.377923,-0.858652,0.370745,-0.625625,-0.803488,1.228021,2.36,0
170579.14,-0.219958,1.340379,1.396141,0.09898,-1.07589,0.46904,-0.914886,-1.322028,-1.385363,-1.021585,-0.205418,0.536466,-0.274145,1.965526,-0.553068,0.548333,-1.531038,1.517247,-0.139525,-0.78744,-2.501915,0.177817,0.937092,0.685889,0.489636,0.508114,-0.12094,1.241964,8.83,0
12318.88,-1.788143,0.8968,-0.06791,0.213025,-0.607609,-1.863172,1.770823,-0.103771,0.916255,0.883564,0.845576,-1.94085,0.233382,-0.951529,-1.267542,0.744994,-0.058085,-0.528032,-0.600235,0.899102,1.330685,0.778251,0.666187,0.462759,-0.143128,-1.312763,-0.097548,0.129025,49.49,0
